OTU_ID,Bal1,Bal5,Bal6,Bal8,CC10,CC7,CC8,Can2,DY1,Bal2,Bal3,Bal4,Bal7,CC2,DY3,Bal11,Bal9,CC1,Can1,DP2,DP3,DP4,DP6,DP7,DY2,DY5,DY4,CC3,CC9,DY6,Bal10,DP5,CC11,CC4,DP1,DY7,Can5,Can6,Can3,Can4
291ce85657ca257e483671e0ded2c6f83749c631,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,4435,0,0,0,683,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,878,0
fe3cf30a6f8e25548beff742f78a0a5d416637e2,0,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,570,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,162,50
27d4881335ad511c02da784371422802e55bf62c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deb9f15ec993a369a7f864a036bf6af1c88af7ab,0,0,0,0,0,4961,0,425,0,0,0,0,0,0,73,0,0,0,194,280,90,0,0,0,0,0,202,0,0,88,0,0,0,0,0,0,0,0,0,80
734a727699666554c31f99dc32763d45260ac3a7,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,6743,0,0,0,0,0,0,0,0,0
f1c31c87b96f8fdc4e39d825d3d8e1efedcd6e4b,0,0,0,0,0,0,0,0,0,0,0,6968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470a977a3c58da5dc036e2a673c98544c41ea5ee,0,0,0,0,0,0,6695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b785cf8342ac67acf6be6ee47e4c3c558c63f5dc,0,486,0,299,171,153,0,0,352,503,823,234,0,136,0,561,60,0,0,0,44,0,0,0,443,0,1225,0,0,559,0,0,0,0,0,0,0,0,0,0
009e85b8367961b0e67eeb6ac911cabd1994dcbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4941,0,0
8f0f2c23acc662bbda0be955537d01054a34004c,0,0,0,0,6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db21a4708328bae5536020be1a1de692d2b863a5,0,0,0,0,0,143,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,456,0,3647,0,0,0,0,794,0,0,0,0,0,0,0,0,0,407,0
a0086791b6aa7b8fd95e025225510c055a190b51,0,47,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,0,0,0,0,0,2755,0,0,0,0,0,0,0,0,0
8dd7391bf578401dfffc52619bdb2df2fea517e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,1943,1262,0,0,2227,0,0,0,0,0,0,0,0,0,0
23e961ca2f251954c604258c950521c0175d13c8,0,0,0,0,0,887,2274,0,0,125,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615,0,0,0,0,0,0,0,0,0,0,0
dcb5d90766bddda2fdd57c5b537b9a54a9cebbe7,0,5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395d548dac033d9b9c1c3f4ba1178b10b3907b0e,0,0,0,1576,126,0,0,0,92,0,0,0,0,0,0,0,0,0,0,73,0,131,0,0,0,0,0,181,0,0,0,0,0,264,0,0,0,2898,0,0
ab8cb994018534de008d08cf446c56a025eb083f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d78a8fa8ead63852cb21f6bb43c98b71a097f2d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,163,0,0,0,0,0,0,0,3848,0,0
93b8e107cf51c909f8d497982762c5537b3c5dc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432,0,0,0,0,0,0,0
0737472272dd0d9e4aea7f3484a7cfc129d5652f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,0,0,0,0,0,0
95b3945e4cd427b89667d6881b5da493bfeff52f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,4675,0,0
67056c7aa8e48487ae679a7c910271fc15aa32b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,0,0,0,0,0
2845aaaf2cc847fe3c3c3d476d244ed9142f28ae,0,49,2196,0,0,0,0,0,107,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,889,186,0,0,0,0,0,0,778,0,0,0,0
4f99d4ae374dbe67c313ba21f0b44f2c345f44d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0
b26c9a80e7faf1954bdac106d61b51ecc02a2245,0,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af786407ea25a72e877c106fc0aba29048092267,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022,0,732,0,0,233,0,0,0,0,0,589,0,0,0,0
b62a496ca41dc0e2ea3d42f1e7e1b9d91e3c12f9,0,0,0,0,0,0,0,120,164,0,1079,223,0,1240,0,0,0,0,57,0,63,0,0,0,92,0,234,0,0,0,0,308,0,0,0,0,0,217,84,33
0a08247478102dac9873b9705d23cabc289c0a01,0,0,0,1459,0,0,0,0,2214,0,0,0,0,0,0,0,0,0,97,0,0,351,0,0,133,0,272,0,0,142,0,0,0,0,0,0,0,0,0,0
b1f29718ceda0d6e293b65558b42969ec1969616,0,0,0,0,0,0,4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184531356b6e6606216bf94695d87877bd7363fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,0,0,0,0,1324,0,0,253,0,0,0,0,0,281,0,0,0,0
1b2deb24cd1847bd3b8acf3af95a6cbc1196763b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,0,0,0,0,0,0
3478a4966bb3fef2a83113e17f45cdc0ca596260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501,0,0,0,0,0,0
ed8a71b861bfef750b28c3a4729f05a79bb611e7,0,0,0,0,0,2203,0,0,0,0,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0170035b2dbe9c16a9222425a67f001cbd870b04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe93733e1612b426aeead9d0445b48878b9fc741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305,0
63e3702008c89495c4718d685b0aa3aa3f2dc287,0,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dc299617ac388072b43bb33718a7b86ec336d11,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,1160,95,142,1158,388,0,0,0,0,0,0,0,290,0,0,234,0,184,0,0,38
76ac2d8ca28e48d150421baeadb279a6158bf544,0,0,0,0,0,0,0,3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,267,637,0
b35913790490f2d03e99e95c6ccb057e969d2b77,0,1871,0,0,0,0,0,0,244,437,131,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,280,0,61,0,0,0,0,0,0,0,0
8afc3f1e1576ad9f81ee3b70bff077432d46711a,0,0,0,0,0,0,0,0,0,0,0,0,0,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1816dc3955e27b9403eccff981b5c46aac03d1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,0,0,0,0,0,0
00aaa631e427007f287308840a0d8fcb8f84f059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3805,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
e8277dc578f7e2aacf6f0f600f4405214147038a,0,397,0,0,0,0,0,149,172,272,569,283,0,1191,0,0,0,0,77,0,112,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
d062b28836fd88d52463ae717f60360b83896d1a,0,3498,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835ed017e9458b76219d7408fcd7550de78b96cd,0,0,0,0,0,0,0,2093,0,0,0,0,0,0,91,0,0,0,0,343,485,0,0,0,301,0,104,0,0,0,0,0,0,201,0,0,0,0,0,0
9034ff7ed4a5af37c6a99539b3b98758e29918a5,0,160,1653,0,0,0,0,0,0,0,0,739,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0
521776889d22df44ddb151b47e350047f8149c40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,0
67b0a6b11212ac90b78d7d9142b7f1504eb5be5a,0,0,0,0,0,3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e80c1a15dc7a0b60086a87289c614a1c98f6d098,0,0,0,0,0,0,0,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c1bd1eb2a3c11d59722e2350efa9d82278e5d23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286,0,0,0,0,0,0,0,0,0,0,90,0,0
b4194a0bec873f9d26e49a345457a4cc4362e5be,0,215,0,227,0,179,0,0,1018,0,263,294,0,0,0,0,60,0,0,0,0,0,0,0,635,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
f277f8a3b223020e2b6a1e240a68d4c94753ce35,0,94,0,0,0,261,0,0,130,0,246,0,0,0,0,394,0,0,0,0,0,485,0,0,115,0,383,0,84,145,0,0,0,0,0,0,0,307,0,77
32007cb5b391ff633a5e87679eb099887c8fd2d0,0,0,0,0,0,0,0,0,0,0,2862,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a724b4c0c9ca9472b43b02458354bd5c51d3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,117,68,124,0
4c1a94586bea662369c0db45b18c109182390a6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,1160,1488,0
eda508affca675f75a39bd57a61df6e371bcd3f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084,0
f9d1551d77bbf2c51422c44a1bec29b51129f6ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,2136,0,0,0,0,0,0,0,0,0,655,0,97,0,0,0,0,0,0,0
dc607db3102a6cbe351b99450f9e4ee59a6c831b,0,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2aae316576ebc8ad9148d02a369827c91db2e603,0,0,0,0,0,745,2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35184e13d421b5d1b8cce24ca0fc3cd96768d63b,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,0,0
bd42e5f4c279b2dde467d52313325fc817519c0f,0,0,0,0,0,0,0,0,0,0,2891,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
006943e09e8dce4b3fa362181bda76e954f33df1,255,162,230,169,0,0,86,0,164,157,0,695,0,250,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,94,413,0,0,0,0,0,0,0,0,0
f7b3f0ac89adf8b27cc15ace746c33219c5da1ce,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,280,0,670,0,0,248,0,0,450,0,0,0,0,0,0,0
68e86e33d808e8a66a70ee2848212ddab1cbc927,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,1173,0,0,865,0,0,0,0,0,0,0,0,0,0
9444621de06b6562dbd40530fca8af515911e54e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822,0,0,0,0,0,0,0,0,0,0,0,0,0
8c4227a4afe88ac31fb69c0ab5cdf96cc26e9a0d,0,0,0,0,0,164,0,0,0,0,0,516,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,1665,0,0,0,0,0,39
9e3b91c6f30cb7fa893dc92f8fea6cc7c0c45662,0,0,0,0,0,0,0,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5df152eb6ba25a29981103762bf0a05bbfd49078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784,0,0,0,0,0,0,0,0,0
75a8ecf890cfc360ff208a2f9eb3665751724680,0,547,0,0,0,0,0,0,0,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9edf364ef6cb2b441907bc429bb0cbec41e1e9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5a57b06d74b3e2346d6adaff7394a9d10502730,0,0,0,0,0,0,0,0,685,194,0,0,0,0,894,0,0,0,0,0,0,0,0,0,86,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0
c26e9715158d07ff4f2804d0759b57846dc9dc9c,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a19b4c90dbc75814bf21500cc64dac38ba79eb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb93a8769f5f04ba6d5386745ad6f9a28dea4eb7,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,39,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4259df17a53373fd2c23943968c52d95e3ddc6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,0,0,0,0,0
d6bdac099f3b556967d6f3121988b4ab3622ec1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,595,1327,0,0,0,0,0,0
2e9829d46eff36feafc8daceac753e209588245f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,0,0,0,0,0,0,0,0,0,0,0,562,0
3fbb56c7ef9ccfcf0e7486dc736296a46310b78f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e13e7b27bcc7ac695af25295c8726be7d6496953,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,0,0,111,0,0,0,0,0,0
777a7af8fcd49d4dcc5ae9bc20e3c2531e48ef4f,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c310b0b43d6890c0453abfaf8ebcf84e34dbe554,206,189,0,0,0,0,0,0,0,0,926,118,0,0,0,0,0,0,39,0,0,0,0,0,159,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0
5db3bce9bfb7fc22dcaa2d406b73870030921a13,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089,0
7900659db7f46640996265f8c83eba780e135ae5,0,90,1803,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852839b0ca82754079936e4a5b9837120cc91f09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039ef328fd9e4ca490bf48e757e60c4953fa474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1451,0,0,443,0,0,0,0,0,119,0,0,0,0
516705d51641518b1404bdc5ed41f6b1fb9fd50e,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,38,0,0,336,0,0,289,0,0,0,0,0,0,109,0,0,116,0,488,409,0,0
e8eaf7a41095a8559307217931a8b12dc4810aa5,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168ffe74a0d83f7b4e2de441fe0ff5c7fd9efffa,0,0,0,0,568,0,0,0,0,800,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0
e63241c8c07d843a2b78a8d2c36dfe77bb468141,0,0,0,0,0,0,0,114,190,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,986,0,0,130,0,0,0,0,0,0,0,200,0,0
997fc4446ca3df52516532e0a6ba58ba920d0219,0,0,0,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
b6ce8bc61a8b619dddb66c2bcd4d0109e0ba5362,0,0,0,0,0,0,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a12858bf79dda16d385e5003d95a1b8c52603e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1261,0,0,0,174,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0
d067d9e979a170d6d72c435cede92a58fb560f4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,74,0,0,0,0,0,0,0
48db410feefc2f31fef3e898adeb953506df4ef7,425,0,0,0,0,0,0,0,0,0,135,0,0,0,0,663,0,524,33,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0
96dff16c7d44012b0b18969eafaecbd718c7bdd3,0,0,0,0,0,0,0,1719,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
3f6cc10b1b6b7c8e59f9ad43f64765b4ae0ec172,0,0,0,0,0,0,0,0,132,0,0,0,469,0,0,0,0,0,0,0,74,137,192,0,156,0,127,0,0,0,0,0,0,0,0,0,0,192,0,0
6b8a7db90f3c14b9ace4891125856c5dfcb5130c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,343,0
fe106e14e41ad9a7607e1b0769d9a13aad107572,0,0,0,0,0,0,0,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38a6d30a99513caf58ee4c5e7102d901aff289c9,0,0,0,0,0,0,476,0,249,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,183,0,70,240,205,0,0,0,0,0,0,0,0,0
115a9590ef54e3c3b9ee95fdf21cb58c1dc98105,0,0,0,1733,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58821f5ea9e78d022ff9e0fe7c716bec03c61fce,0,66,0,0,0,0,0,0,165,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,164,0,0,0,0,0,0,0,0,0,0
a9220180481b66be54d8f32b85f67d6415aa9354,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,101,0,0,41,0,0,0,0,0,0,0,0,0,0,106,0,0,793,0,0,0,0,0,0,0
7345abfc2a4ad5090e8c889fade105f5657db45e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,117,0,755,0,0,131,0,0,0,0,0,0,0,0,0,0
4b4bc77bf18b4bd25d584312ec9737d15b474d48,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9a67ed9ab317cad55209bb1cef411287844d4d5,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fdf5ef109f8b7dfbb547b943898521cc99ae6d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0
cf2948dbc1d36fdbece621d5ea4922554c7aea45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,0,0,0,0,0,0
3f6da7a39d61e3874009abc81b84c0462b3d02c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0,0
be0f73a6a40e5925dac5275c7db8df6f0787fe74,0,0,0,0,0,0,0,0,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279558f0739699ec2536179a33cbab4fb88e5d1c,0,51,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000bbaef2a6e252d64a9f8b8d360ff64fd2b5657,0,0,0,278,326,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,108,0,0,0,0,0,0,0
fd5b98c8203ceb3a940af505f0359566ec171214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,0,0
99c0d78b6003e5953d74194990feb324960980ea,0,0,0,0,0,0,0,875,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
471e4995becde4f1dc04c8bc338ffd00fc0006af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,826,0,0,0,0,0,0,0,0,0,0,0,556,0
f91ec54eb63f0f18b36b866e53c3e76779e08f20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,0,0,0,0,0,0,0,0
d6d20d1791b97dbd4358cf4ea51f9244e4596fbe,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ba1fded2692caab4f65d35b571857c52af3dfc6,0,0,0,0,0,0,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49cb830baa25a2592879a20b757b7a6b57aea9be,0,0,0,0,0,419,0,256,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
